,Word,Embeddings similarity,Neighbours similarity
33732,mete,0.15893503458,0.0
33733,nuremberg,0.158931442616,0.0184918877874
33734,legible,0.158915354371,0.0656586253607
33735,unsullied,0.158911259046,0.0
33736,impracticability,0.158892544736,0.0
33737,spink,0.158883167296,0.0
33738,unexplained,0.158880248821,0.0
33739,indolent,0.15887865769,0.0103197737296
33740,foal,0.158874456727,0.0154382140884
33741,coarser,0.158833680915,0.0
33742,caligula,0.158811691004,0.247815734782
33743,irresolution,0.158788161096,0.0
33744,weighty,0.158766798579,0.0174606328601
33745,geniuses,0.158764726777,0.0
33746,conditioned,0.158740418216,0.0359109152864
33747,sways,0.158737599396,0.0
33748,impinge,0.15872912973,0.0
33749,unyielding,0.158725506206,0.0
33750,deathless,0.15871926646,0.0
33751,metaphysician,0.158714341904,0.0
33752,revolts,0.158711803597,0.00724756581411
33753,toombs,0.158660927899,0.0
33754,closeted,0.158655040552,0.0
33755,enclosures,0.158643422254,0.0158169535166
33756,slighter,0.158608603936,0.0
33757,dower,0.158604207495,0.0965862851892
33758,els,0.15856221216,0.0
33759,locators,0.158560709231,0.0409063517442
33760,apis,0.158544658812,0.0147341370626
33761,tyme,0.15853839543,0.0177708309522
33762,analysing,0.158510301922,0.0
33763,practicability,0.158497194203,0.0
33764,transatlantic,0.158485022798,0.0
33765,kew,0.158459195608,0.0890777515952
33766,glorification,0.158453348614,0.0
33767,engrafted,0.15843578309,0.0
33768,deplored,0.158434363939,0.0
33769,broached,0.158422153391,0.100491713332
33770,deadlock,0.158420210801,0.00791095852396
33771,sensibilities,0.158417068964,0.0
33772,islander,0.158404281631,0.0764600711857
33773,confidant,0.158404113195,0.168664437904
33774,lacedaemonians,0.158398612804,0.0
33775,nixon,0.158394839828,0.0
33776,papist,0.158386431645,0.0
33777,baneful,0.158374057054,0.0
33778,smack,0.158349211204,0.0
33779,denouement,0.158345955082,0.0198725987157
33780,overtakes,0.158341443497,0.00588247989123
33781,chirp,0.158327806379,0.0233594624982
33782,parsimonious,0.15831786247,0.0
33783,commonwealths,0.158315828672,0.0
33784,rubric,0.158315223524,0.0
33785,demeanor,0.158307259836,0.0
33786,amuses,0.158249043602,0.0
33787,untaught,0.158226072967,0.0
33788,turbulence,0.158220221881,0.0281985570761
33789,materialist,0.158210046438,0.0276092562739
33790,hinduism,0.158188343187,0.282049175031
33791,releasing,0.15814442506,0.0937222131396
33792,brahmins,0.158134425629,0.0
33793,proprieties,0.158127606934,0.0
33794,dee,0.158079498364,0.0142343602855
33795,squabble,0.158079069859,0.0
33796,subtilty,0.158039611515,0.015968066311
33797,magisterial,0.158014011787,0.0
33798,imaged,0.15800237997,0.0
33799,depreciated,0.157998726994,0.167670457609
33800,entrenched,0.157977358569,0.0
33801,stealthy,0.15794218331,0.00794109511426
33802,scoff,0.157941225895,0.0125054917368
33803,mutinous,0.157926706748,0.0
33804,inauspicious,0.157914633935,0.0
33805,retailer,0.157903123504,0.088323182521
33806,arno,0.157902509096,0.0
33807,elucidated,0.157894160601,0.0
33808,threes,0.157891351585,0.379417101372
33809,grantly,0.157879820812,0.0
33810,disconcerting,0.15786440215,0.0
33811,inducements,0.157781526045,0.0
33812,marian,0.157776951553,0.0
33813,arcana,0.157774198488,0.0
33814,benignant,0.157771064384,0.0139450045641
33815,fruitfulness,0.157753836767,0.0
33816,mohicans,0.157745290482,0.0
33817,winnipeg,0.157710347044,0.0
33818,conserved,0.157703140478,0.0
33819,coinciding,0.157646375215,0.0
33820,scrivener,0.157641695526,0.0
33821,waymarsh,0.157633569628,0.0148701512022
33822,middling,0.157616865,0.0
33823,interment,0.15761237327,0.0
33824,diverts,0.157590592172,0.0
33825,assaying,0.157588393702,0.0
33826,rages,0.15757757328,0.0
33827,metaphysicians,0.157534362693,0.0
33828,arming,0.157527219927,0.0670769635099
33829,bacteriological,0.157498326053,0.0439453441498
33830,spoleto,0.157495133588,0.031391924305
33831,humanly,0.157493276946,0.151594400714
33832,dredge,0.157479102726,0.0
33833,groningen,0.157467891029,0.0604258325476
33834,haystack,0.157442848949,0.0
33835,promoter,0.157424343905,0.0
33836,foremast,0.157419583485,0.0675986979413
33837,cana,0.157359778573,0.0
33838,proteus,0.157358892317,0.0
33839,templars,0.157355648326,0.0668909120843
33840,sealer,0.157342199557,0.0
33841,discomfiture,0.15733416411,0.0
33842,perpendicularly,0.157330117364,0.0957077821899
33843,imploring,0.15732998253,0.0
33844,personalty,0.157326880064,0.0
33845,lyme,0.157320055987,0.0
33846,metrical,0.157305995348,0.0
33847,ammeter,0.157297403949,0.0599725441947
33848,imitator,0.157274966062,0.0
33849,caveat,0.157265117165,0.0520715393024
33850,delinquencies,0.157219236396,0.0
33851,boatswain,0.157188696985,0.0
33852,prohibitive,0.157133618523,0.0
33853,vantage,0.157129346752,0.177027868519
33854,hacked,0.157127832655,0.0128916953295
33855,unrecognized,0.157127759723,0.0
33856,anciently,0.157118131769,0.0
33857,discloses,0.157099376195,0.0
33858,usurpations,0.157088084409,0.0838067020553
33859,sagacity,0.157073989361,0.0
33860,exhalation,0.157069687195,0.0
33861,proprietorship,0.15706451484,0.087669870604
33862,fastest,0.157048863642,0.0189356124607
33863,debasement,0.157019303433,0.0301128916586
33864,omniscience,0.156987323888,0.0940875990762
33865,evangelization,0.15698503192,0.01490572254
33866,guildhall,0.156970430615,0.0
33867,dips,0.156944150934,0.0214804765716
33868,chuck,0.156926072711,0.0
33869,progressing,0.156919304765,0.138900608332
33870,hinting,0.15690865686,0.0
33871,taker,0.156880087558,0.0
33872,beatrix,0.156878163276,0.0
33873,habitations,0.156876339624,0.0
33874,carbons,0.156857286571,0.0143348230335
33875,squires,0.156825270549,0.0
33876,popish,0.156821436613,0.0
33877,dissented,0.156810974283,0.0655597581745
33878,swiftest,0.156786786325,0.0
33879,migrant,0.156770684646,0.0
33880,calumnies,0.156768877367,0.0057935737463
33881,bessemer,0.156738653066,0.0
33882,tamely,0.156710148825,0.0
33883,instilled,0.156709751675,0.0
33884,sate,0.156684853046,0.0
33885,tilting,0.156672523598,0.0666135379965
33886,shrunken,0.15664756086,0.0
33887,productiveness,0.156570126649,0.0
33888,threefold,0.15655477507,0.0623327774977
33889,prototype,0.156484851048,0.0569867576623
33890,desponding,0.156475265637,0.0
33891,ber,0.156474724391,0.0
33892,artistically,0.156471628885,0.011235865318
33893,charmer,0.156471265319,0.0
33894,outdone,0.156450891942,0.0377962566028
33895,threading,0.156431982165,0.0
33896,predetermined,0.156404294248,0.0
33897,inflated,0.15640091992,0.0
33898,feeblest,0.15640036903,0.0
33899,bestowing,0.156356153589,0.0
33900,unspoken,0.156256274465,0.0
33901,scowling,0.156248082151,0.0502960024282
33902,annexing,0.156199901896,0.0
33903,extinguishment,0.156167378088,0.0936192178554
33904,talker,0.156157945061,0.0343323593711
33905,vitiate,0.156149121419,0.0
33906,tromp,0.156133010691,0.0
33907,packets,0.156121347133,0.0
33908,mons,0.15611107703,0.0
33909,siren,0.156083404064,0.0434815009062
33910,worldliness,0.156081667546,0.0
33911,rowed,0.156078366819,0.205321589061
33912,tangents,0.156065250507,0.192932598101
33913,watchfulness,0.156041086074,0.0
33914,conjugation,0.156039302504,0.0
33915,visitation,0.156030696229,0.0599943402629
33916,peacemaker,0.156017718782,0.0
33917,derogatory,0.156016385727,0.0
33918,reproaches,0.155961589157,0.0
33919,rebukes,0.155954840193,0.0162351553177
33920,damsel,0.155952827776,0.0
33921,overload,0.155950239374,0.0
33922,mutatis,0.15595003002,0.325450907315
33923,rogue,0.155920990181,0.0
33924,carnival,0.155910809075,0.00995379297737
33925,buckle,0.155883122366,0.0
33926,debauchery,0.155864949461,0.0
33927,nutriment,0.155855593216,0.0
33928,cherishes,0.155816841615,0.0
33929,avocation,0.155773964609,0.00704665569385
33930,digital,0.155773009412,0.0
33931,metaphorically,0.15576230327,0.162103900306
33932,hie,0.155759666922,0.225385122642
33933,deronda,0.155750220389,0.0443748952537
33934,dukedom,0.15573483889,0.0
33935,nestling,0.155731079152,0.0
33936,valiantly,0.155723271285,0.0
33937,fallible,0.155712903693,0.0
33938,concussion,0.155691276416,0.0144478506194
33939,deviates,0.155679794272,0.091315441911
33940,alp,0.155669670278,0.0
33941,hadleyburg,0.155667074897,0.0
33942,scheduled,0.155665818381,0.140952302749
33943,salomon,0.155638561972,0.0
33944,frightens,0.155626538265,0.0
33945,oblation,0.155606354767,0.0
33946,romanes,0.155596779351,0.0
33947,intuitions,0.15559147952,0.220048449662
33948,bumpers,0.15558761444,0.0
33949,discomfited,0.155577651114,0.0162839984449
33950,mainmast,0.155561715072,0.0504658545033
33951,intruded,0.155558748934,0.0
33952,wei,0.15554770113,0.103937300274
33953,ferries,0.155540806773,0.149125513873
33954,tenanted,0.155522253229,0.0
33955,indisputably,0.155510668751,0.0
33956,spindles,0.155507435744,0.0
33957,craters,0.155488776593,0.153932614368
33958,poore,0.155469419128,0.0
33959,passivity,0.155469019127,0.017357974145
33960,inclines,0.155433515524,0.0
33961,fleshly,0.1554187585,0.0
33962,gorilla,0.155398434621,0.14051020697
33963,hopper,0.155346044872,0.0
33964,unnaturally,0.155328274194,0.00479103335334
33965,inured,0.155306156577,0.0
33966,voce,0.155275949187,0.0957258127182
33967,disheartening,0.155260336179,0.01200737605
33968,energetics,0.155252929133,0.0
33969,dominating,0.155201512894,0.0
33970,grasshopper,0.155191182853,0.0112813959058
33971,granville,0.155154694208,0.0395097600055
33972,recurred,0.155146511087,0.0
33973,worthlessness,0.155116230929,0.0
33974,swede,0.155104511879,0.00833414811418
33975,davenport,0.155067510464,0.0
33976,reproduces,0.155050456821,0.0
33977,macaulay,0.155034962411,0.011047368527
33978,profoundest,0.155015507554,0.0
33979,anticipations,0.154993567956,0.0
33980,disturbs,0.154983103296,0.0
33981,epididymis,0.15496204658,0.271256482642
33982,combated,0.154958382788,0.0
33983,friendliest,0.154930437864,0.0
33984,bombard,0.154911636897,0.0
33985,pacification,0.154904883377,0.0
33986,determinants,0.154886855091,0.0
33987,otology,0.15487118172,0.0433646905545
33988,statesmanship,0.154870362114,0.0
33989,scribble,0.15487030864,0.0
33990,longs,0.154859849232,0.0218173698447
33991,goals,0.154852192812,0.0
33992,hypnotism,0.15483378453,0.0
33993,yoked,0.154816804336,0.0
33994,newtonian,0.154794907974,0.11698091592
33995,headman,0.154788446126,0.0
33996,untroubled,0.154757751605,0.0
33997,inquirers,0.154744931396,0.0
33998,dependants,0.154739690228,0.0
33999,smacks,0.154723961915,0.0
34000,sortie,0.154722646012,0.0
34001,compressing,0.154718757552,0.0142908995103
34002,sows,0.154713082383,0.236728537469
34003,bulgarian,0.154701062658,0.0
34004,pedagogue,0.154693218995,0.0
34005,click,0.154680896338,0.0796238151303
34006,refinements,0.154674109166,0.0
34007,transgressing,0.154661367885,0.0
34008,tully,0.154656524867,0.0
34009,vat,0.154640581683,0.0
34010,datum,0.154586421633,0.0
34011,patten,0.154568268089,0.0
34012,redoubt,0.154566784674,0.0
34013,wakened,0.154552646061,0.0118265583608
34014,disavowed,0.154546514157,0.0
34015,overdo,0.1544991157,0.0
34016,manu,0.154497324121,0.0
34017,yeare,0.1544908898,0.0
34018,perturbed,0.154475241604,0.0
34019,elaborately,0.154472915786,0.0
34020,lass,0.15445794651,0.0
34021,stanch,0.154429578766,0.0
34022,cheapside,0.154427377031,0.0
34023,kneeled,0.154427060157,0.184637365865
34024,puppies,0.154422914921,0.0687537293239
34025,improbably,0.154418697217,0.0
34026,vulgarly,0.154417182116,0.0
34027,particularities,0.154414397745,0.0148380790529
34028,greetings,0.154403429548,0.2580770919
34029,forelock,0.15439223596,0.0
34030,transcribe,0.154389120219,0.0
34031,sidedness,0.154372167965,0.00200771614978
34032,clarified,0.154330921263,0.0
34033,ananias,0.154319726488,0.0
34034,blockhead,0.154314679404,0.0222910455371
34035,culprit,0.154309956735,0.0
34036,occult,0.154302756747,0.0601673605631
34037,cheapness,0.15426526838,0.028456077223
34038,pickle,0.154255081636,0.0
34039,pos,0.154249815434,0.218762496619
34040,elects,0.154231712747,0.0795675891464
34041,matching,0.15422759448,0.0
34042,unshaken,0.1541970799,0.0
34043,stratagem,0.15417549067,0.0
34044,carbolic,0.154161962988,0.0155232700786
34045,detects,0.154159860674,0.0
34046,cram,0.154123820875,0.0
34047,coupling,0.154104418485,0.0
34048,coccyx,0.154068216175,0.141771030791
34049,savor,0.154052716605,0.0312868808136
34050,indecision,0.15405219593,0.0158552999249
34051,meiji,0.154033679072,0.0
34052,stuffing,0.15400384231,0.0473810975439
34053,hartley,0.1539471136,0.0210889462731
34054,betrays,0.153914108859,0.0
34055,periodically,0.153912875246,0.064079196241
34056,simplifying,0.153880099139,0.0079318243367
34057,appeasing,0.153854689289,0.0
34058,warping,0.153848279231,0.0
34059,superintending,0.153835568616,0.0
34060,bookbinding,0.153824316405,0.0
34061,ladders,0.153818062646,0.0
34062,defying,0.153798275234,0.0385213278483
34063,consanguinity,0.153788829808,0.00815687703738
34064,thistle,0.153772897128,0.0557514857092
34065,yellows,0.15376132597,0.350304037527
34066,makings,0.153760220891,0.0
34067,sower,0.153754092981,0.0
34068,rooting,0.153747166363,0.0321176105956
34069,inhaling,0.153735860183,0.0
34070,informant,0.153723445204,0.0
34071,befitting,0.153721878389,0.0276232186106
34072,ariadne,0.153702421912,0.0
34073,miraculously,0.153695320267,0.0
34074,characterise,0.153670815898,0.0115105502543
34075,grumbling,0.153558129623,0.00992166480987
34076,wager,0.153500473241,0.0
34077,concubine,0.153480788984,0.0
34078,minuteness,0.153461333813,0.0
34079,warranto,0.15345141805,0.379596714226
34080,eyebrow,0.153437927457,0.00905086537715
34081,impregnable,0.153380807458,0.0
34082,surge,0.15337989644,0.0282914417882
34083,kelvin,0.153375711423,0.0
34084,despot,0.153370860159,0.0
34085,trumbull,0.153337242879,0.0152700193971
34086,equipments,0.153332544768,0.0
34087,unsparing,0.153307897144,0.011074355754
34088,caterina,0.153290041677,0.0
34089,muffle,0.153282814141,0.0
34090,yore,0.153272549136,0.00575036572846
34091,psyche,0.153233657361,0.0
34092,recapitulation,0.153206443196,0.0
34093,navigators,0.153177682614,0.0
34094,plight,0.153173026778,0.0290147838529
34095,legacies,0.153153887166,0.0242268381767
34096,interregnum,0.15315194345,0.0
34097,warming,0.153116591547,0.0
34098,dastardly,0.153084848494,0.0
34099,impromptu,0.153084657292,0.00480051198384
34100,combating,0.153073687338,0.0850545226365
34101,grossest,0.153061804632,0.0
34102,personified,0.153043232765,0.0
34103,sneeze,0.153020207152,0.0
34104,emulated,0.152981048204,0.0179822403406
34105,overcomes,0.152954156781,0.0592706285892
34106,ejaculation,0.152946431189,0.0
34107,capitulated,0.152925651718,0.0104183917155
34108,sitter,0.152878492523,0.0
34109,perceptibly,0.152877410665,0.0
34110,incontrovertible,0.152876426431,0.0
34111,mainz,0.152871833748,0.0
34112,galling,0.152871222049,0.0122433949958
34113,devotees,0.152855359299,0.0
34114,overcrowded,0.152828208708,0.0117955725128
34115,realme,0.152819209994,0.0
34116,driest,0.152813167294,0.0
34117,eviction,0.152772181654,0.0
34118,pawnbroker,0.15276903972,0.0
34119,lutherans,0.15274550085,0.380576619661
34120,betrayer,0.152743810543,0.0
34121,hendon,0.152743708759,0.0149344779133
34122,appeased,0.152724731032,0.0
34123,jurgis,0.15271849274,0.0
34124,ghent,0.152716895031,0.021888028878
34125,appertaining,0.152713745699,0.0700583564738
34126,directory,0.152706084244,0.0
34127,sapped,0.15267512623,0.0294195303516
34128,definable,0.152663343658,0.0
34129,palisades,0.152632987779,0.0
34130,intermediaries,0.152630577586,0.0
34131,pegasus,0.152616175945,0.0
34132,dislodged,0.152603815733,0.0
34133,surer,0.152585238772,0.0
34134,superfluity,0.152582960877,0.0315502463899
34135,apperception,0.152572028424,0.0545116746253
34136,westport,0.152560209801,0.0390635553317
34137,lags,0.152556807483,0.0398337498675
34138,optimist,0.152555085841,0.039043363338
34139,taunted,0.152552278148,0.0
34140,minotaur,0.152544644937,0.0236125305172
34141,contrives,0.152534911046,0.0
34142,incus,0.15251360551,0.155028189179
34143,priscilla,0.152500489576,0.0
34144,berg,0.152470319247,0.0
34145,besiege,0.152466976219,0.0
34146,sylvius,0.15242720586,0.0487233104037
34147,checked,0.152416270012,0.133664676946
34148,treads,0.152401016095,0.0
34149,unbelieving,0.152379217393,0.0309433864114
34150,discriminations,0.152339141799,0.0297642274437
34151,disavow,0.152334267615,0.0325278565431
34152,deeming,0.152319657433,0.0277124823456
34153,outsider,0.152296725828,0.111132104221
34154,gloriously,0.15227276953,0.0136730363516
34155,appreciates,0.152271000147,0.0
34156,isabelle,0.152256004814,0.0
34157,obscurely,0.152252552318,0.0
34158,fates,0.152217597837,0.0
34159,opulent,0.152204669011,0.0
34160,sorrowing,0.152170681605,0.0124058110029
34161,ascertainment,0.152141345396,0.0
34162,steadfastness,0.152140418782,0.0
34163,lis,0.15213292112,0.126351920913
34164,matured,0.152127266029,0.00818301565866
34165,distressful,0.152108493482,0.0
34166,vaunted,0.15207888661,0.0120792582473
34167,treasured,0.152052842866,0.00539939279362
34168,beadle,0.152000370895,0.0192121536182
34169,surprisingly,0.151999141339,0.180422575358
34170,foetal,0.151987402329,0.122899676524
34171,solicited,0.151970891734,0.0819984671702
34172,idioms,0.151962804906,0.0
34173,touchstone,0.151904341153,0.0
34174,bourne,0.151898094195,0.0
34175,assailants,0.151896931176,0.0
34176,gasps,0.151820376778,0.0835625387248
34177,proffered,0.151794265594,0.118538229018
34178,horsemanship,0.151789170302,0.0104560144105
34179,uncivil,0.151775318551,0.0100526861881
34180,demise,0.151771209354,0.0133224146738
34181,dentition,0.151766601708,0.0934892223464
34182,inquisitor,0.151760237546,0.0
34183,repulsions,0.151759032004,0.0
34184,thoughtlessness,0.151736878895,0.0
34185,estopped,0.151726709231,0.370550763191
34186,predisposition,0.151726656539,0.0191642817633
34187,mis,0.151726392119,0.0
34188,chasms,0.151718499785,0.0
34189,lyons,0.151687227739,0.0
34190,credulous,0.151672342964,0.0
34191,modicum,0.151659532694,0.0
34192,transitions,0.151656056931,0.0
34193,steadfastly,0.15164038622,0.00686892600525
34194,tributes,0.151637887783,0.0
34195,sacrilegious,0.151635868366,0.0
34196,noontide,0.151620629532,0.0176384251287
34197,foresees,0.15159774321,0.0
34198,overdue,0.151596113926,0.136867917095
34199,append,0.151591470468,0.0107805499409
34200,bracing,0.151589539766,0.0
34201,apostrophe,0.151574719521,0.266231033527
34202,disturber,0.151567538491,0.0111350389055
34203,mounting,0.151545903212,0.0753763389148
34204,whithersoever,0.15153591128,0.132533260084
34205,overthrew,0.151532996454,0.0
34206,anarchists,0.151530774879,0.0379605649443
34207,disparagement,0.151530229757,0.0
34208,pontiac,0.151514087052,0.0126253064478
34209,astigmatism,0.151507158535,0.0
34210,shippers,0.151473866949,0.0
34211,chronicled,0.151444348798,0.0
34212,desuetude,0.151431935887,0.0
34213,veering,0.151422900728,0.0104237365233
34214,conformably,0.151413241995,0.0
34215,conformation,0.151393215674,0.0
34216,excises,0.151379532356,0.241407590593
34217,industrialism,0.151366939974,0.0
34218,wed,0.151319508085,0.0
34219,vassalage,0.151310942332,0.00886264922597
34220,incredulity,0.151289917269,0.0
34221,allayed,0.151289156008,0.0156427963804
34222,slackened,0.151279766428,0.0
34223,ponderous,0.151264962191,0.0
34224,evolutions,0.1512586318,0.0
34225,commingled,0.151244820704,0.0
34226,napier,0.151244106733,0.0302100541887
34227,trebled,0.151216226288,0.0
34228,profanation,0.151212045084,0.0146592889886
34229,twill,0.151171604096,0.0
34230,dispenses,0.151119638766,0.013760406574
34231,assayed,0.151114906521,0.0
34232,repels,0.151106205334,0.0
34233,elaborating,0.151101526042,0.0
34234,pendent,0.151079612199,0.0
34235,recreate,0.151063834407,0.0
34236,windlass,0.151056636932,0.0
34237,pats,0.151043042808,0.0
34238,reticent,0.151028275767,0.0124656670697
34239,mending,0.151025842418,0.0
34240,recognizance,0.151017600184,0.0412831956547
34241,clogged,0.151008696125,0.0218340357975
34242,transposed,0.150985695276,0.0
34243,polygons,0.150984721889,0.175286898688
34244,encumbrances,0.150981430018,0.0
34245,glover,0.15097994223,0.0113427238796
34246,helper,0.150974310728,0.0
34247,pleiades,0.150973586378,0.0201787176712
34248,interrogative,0.150967884642,0.357357564482
34249,compensations,0.150965997993,0.0
34250,counterfeited,0.15095880681,0.0
34251,scholastic,0.150951602581,0.0
34252,thraldom,0.150942701638,0.0
34253,conrad,0.150937912575,0.0
34254,disposes,0.150884907684,0.0
34255,plodding,0.150866931758,0.0
34256,curfew,0.150864563458,0.0661507668386
34257,fervour,0.150845454491,0.0
34258,incognita,0.150826749927,0.0
34259,irrevocably,0.15079744002,0.0245231118216
34260,postponing,0.150778983601,0.0
34261,institutional,0.150729099931,0.0524831075872
34262,progenitors,0.150695258912,0.0
34263,ewald,0.15069524861,0.0
34264,razed,0.150651059797,0.0745934252301
34265,appeareth,0.150643917547,0.0123143403664
34266,wayfaring,0.150613241176,0.0
34267,footman,0.150577848605,0.0
34268,secretaryship,0.150576195535,0.0
34269,knox,0.150530727137,0.0664057043822
34270,torpor,0.150516673008,0.012870344588
34271,microscopical,0.150510536476,0.0169436825975
34272,proxies,0.150493520193,0.014207568451
34273,automaton,0.150469320311,0.0
34274,assur,0.150422376258,0.0
34275,promisor,0.150410720775,0.120691305568
34276,insuperable,0.150322410835,0.240914654129
34277,singling,0.150320611007,0.0173742233709
34278,junto,0.150258463495,0.0
34279,inducted,0.150235390663,0.0
34280,portmanteau,0.150184312552,0.016077589438
34281,hustle,0.150176858103,0.0480182108783
34282,paraphernalia,0.150171158194,0.0121594964798
34283,stunning,0.150169658506,0.0
34284,cheerfulness,0.150168955585,0.0979406220338
34285,fragmentary,0.150074380309,0.0763930296234
34286,raveloe,0.150060876777,0.0
34287,albatross,0.150053768657,0.0173967696961
34288,quicksilver,0.149999285195,0.0
34289,claudio,0.149965236489,0.0
34290,bain,0.14996179967,0.0
34291,dunbar,0.149960316254,0.0156826170664
34292,indra,0.149954494284,0.0
34293,knowable,0.149939383838,0.0283191584163
34294,vagrant,0.149925936293,0.0
34295,hobby,0.149810442857,0.0992158278153
34296,unproductive,0.149781863965,0.0694704651223
34297,retorts,0.149781417236,0.0
34298,remaineth,0.149761659493,0.0121349577138
34299,ecstatic,0.149755245029,0.0
34300,entailed,0.149741892823,0.0505377722053
34301,cautery,0.149707260407,0.0
34302,philistine,0.14970651617,0.0198425583195
34303,unconquerable,0.149704912934,0.0
34304,dreads,0.149700087407,0.0
34305,tamper,0.14964324294,0.0183251324318
34306,cavalcade,0.149626378268,0.0
34307,encompassed,0.149588152589,0.0304199633653
34308,medway,0.149587181256,0.0
34309,meddled,0.149572565378,0.0
34310,naught,0.149563156433,0.0336411132687
34311,diversities,0.149540180916,0.00792127913366
34312,fellowships,0.14953513204,0.0584977797424
34313,mastership,0.149517959342,0.0
34314,terminating,0.149480969185,0.11260658779
34315,displacing,0.149477795621,0.0
34316,conspirator,0.149437952973,0.0
34317,noll,0.149421065986,0.0
34318,repugnance,0.149420276133,0.0
34319,presumes,0.149401835009,0.0
34320,marius,0.149374307307,0.0294942834507
34321,newcomer,0.149370799713,0.0
34322,fallacies,0.149333756206,0.0
34323,enquiries,0.149311795296,0.13871172286
34324,innocency,0.149311643737,0.0
34325,ferguson,0.149302547836,0.0
34326,plentifully,0.149274327039,0.0
34327,hastening,0.149257551535,0.0
34328,languishing,0.149245536105,0.0383529803099
34329,blaming,0.149243114019,0.0947084215771
34330,tun,0.149237604367,0.0
34331,plebeian,0.149228273665,0.0
34332,perfectness,0.149226387318,0.0
34333,innocents,0.149214401943,0.0812615184141
34334,seductions,0.149208611162,0.0
34335,condescend,0.149201476831,0.0
34336,puppets,0.149200487719,0.0
34337,mondays,0.149200100995,0.355020043989
34338,handsomer,0.149196351076,0.00746646092462
34339,impossibilities,0.149195675516,0.0
34340,mortis,0.149184696377,0.0303323281491
34341,rotunda,0.149183001269,0.0
34342,seemeth,0.149146676745,0.0
34343,extolled,0.149146194098,0.0
34344,pore,0.149127316243,0.0375774446335
34345,commending,0.149078660212,0.0
34346,selden,0.149074797515,0.014545924954
34347,shakspeare,0.149070319831,0.0
34348,pretension,0.14905663953,0.00970401714708
34349,sensibly,0.149042132424,0.0
34350,canvassed,0.149040746267,0.0195889325513
34351,presbyter,0.149039521474,0.0366281410391
34352,savonarola,0.14900333671,0.0350631846043
34353,cochrane,0.148999450885,0.0
34354,instantaneously,0.148982203337,0.00778548849737
34355,ineffectual,0.148965682981,0.0620504846511
34356,unpromising,0.148963048003,0.0
34357,dubbed,0.148949922537,0.0142482855168
34358,slumbered,0.148941450127,0.0
34359,corruptions,0.148916879397,0.0157619199643
34360,discomforts,0.148907748009,0.0
34361,wagged,0.148883225801,0.0436043825723
34362,rougher,0.148834568083,0.0
34363,wardens,0.148825352259,0.0
34364,beene,0.148819398993,0.0403342800679
34365,caressed,0.148815649034,0.157131513261
34366,celia,0.148810665542,0.0
34367,weighted,0.148808638706,0.0
34368,armoury,0.14879121962,0.0
34369,salutes,0.148774219444,0.0099571006992
34370,critically,0.148772943038,0.11670813231
34371,ell,0.148768366539,0.0
34372,englishwoman,0.148764418448,0.0
34373,trevelyan,0.148751504993,0.0348065282101
34374,emanations,0.148748598891,0.0
34375,marathon,0.148744815407,0.195276062369
34376,burly,0.148742815799,0.100327256371
34377,angered,0.148714187808,0.212062753369
34378,tarn,0.148697051666,0.0354820930797
34379,delineation,0.148668055229,0.0
34380,cruikshank,0.148638576861,0.0
34381,eunuch,0.148623461374,0.0197666051803
34382,resuming,0.148603346609,0.00635334258753
34383,seemly,0.148592616744,0.0210276482877
34384,faltering,0.148564897488,0.0276504086576
34385,constrictor,0.148552417147,0.0417085853401
34386,ubiquitous,0.148543194693,0.0
34387,chimerical,0.148530105551,0.0
34388,evoked,0.148469189742,0.0
34389,phantasm,0.148462208272,0.0
34390,tulliver,0.148437718413,0.0
34391,inseparably,0.148421575356,0.48426735765
34392,recession,0.148409549355,0.0
34393,dislocated,0.148399856039,0.0158161395835
34394,bassanio,0.148396814288,0.0
34395,importunities,0.148350046046,0.0
34396,enticing,0.148334534366,0.0
34397,sigma,0.148332136979,0.331864164119
34398,remit,0.148323244504,0.0658105864606
34399,disclosing,0.148316415786,0.00112701248713
34400,projective,0.148291467142,0.0
34401,maintainable,0.148289719623,0.0
34402,enraptured,0.148272703038,0.0
34403,umbrage,0.14825412349,0.0
34404,consolations,0.14825188094,0.0
34405,compleat,0.148249726818,0.054868888858
34406,coining,0.148220845366,0.0
34407,environed,0.148183803968,0.0
34408,nubian,0.148167765278,0.0234782830665
34409,photo,0.148141764278,0.0733428637976
34410,disused,0.148113187596,0.0
34411,controverted,0.148107591139,0.00671489707695
34412,pronounces,0.148104099216,0.0
34413,mcmaster,0.148071970957,0.0372525183112
34414,transcending,0.14806960633,0.0
34415,facets,0.148064972033,0.0
34416,enthusiast,0.14806297724,0.0
34417,assists,0.148016703293,0.191699121131
34418,dutifully,0.148002356637,0.0
34419,islet,0.147991496148,0.0
34420,fetish,0.147991202298,0.00596650068318
34421,eased,0.147980021823,0.0
34422,quiescent,0.147966652055,0.0
34423,facetious,0.147962666551,0.0249097029203
34424,prospered,0.14794940078,0.00604649415357
34425,riviera,0.147915846774,0.0
34426,persistency,0.147810904465,0.0
34427,anon,0.147804836997,0.0
34428,morristown,0.147753221577,0.0727855836633
34429,unseemly,0.147741458574,0.00581778154838
34430,pompous,0.147729911913,0.0
34431,consoles,0.147718519108,0.0
34432,seducer,0.147712227305,0.0
34433,strenuously,0.147700067688,0.0454329495561
34434,wholes,0.147682562367,0.0139553974315
34435,unload,0.14766706327,0.252500373655
